"run","tick","PlantId","TotalDamge"
1,1148.0,"crop",96751
1,1148.0,"host",86226
1,1149.0,"crop",98368
1,1149.0,"host",87767
1,1150.0,"crop",100009
1,1150.0,"host",89189
1,1151.0,"crop",101562
1,1151.0,"host",90669
1,1152.0,"crop",103158
1,1152.0,"host",92166
1,1153.0,"crop",104769
1,1153.0,"host",93631
1,1154.0,"crop",106382
1,1154.0,"host",95122
1,1155.0,"crop",108013
1,1155.0,"host",96562
1,1156.0,"crop",109675
1,1156.0,"host",98090
1,1157.0,"crop",111284
1,1157.0,"host",99521
1,1158.0,"crop",112901
1,1158.0,"host",100955
1,1159.0,"crop",114464
1,1159.0,"host",102480
1,1160.0,"crop",116089
1,1160.0,"host",103978
1,1161.0,"crop",117672
1,1161.0,"host",105290
1,1162.0,"crop",119277
1,1162.0,"host",106787
1,1163.0,"crop",120811
1,1163.0,"host",108262
1,1164.0,"crop",122376
1,1164.0,"host",109707
1,1165.0,"crop",123984
1,1165.0,"host",111215
1,1166.0,"crop",125526
1,1166.0,"host",112662
1,1167.0,"crop",127043
1,1167.0,"host",114132
1,1168.0,"crop",128602
1,1168.0,"host",115619
1,1169.0,"crop",130178
1,1169.0,"host",117115
1,1170.0,"crop",131720
1,1170.0,"host",118562
1,1171.0,"crop",133272
1,1171.0,"host",120043
1,1172.0,"crop",134830
1,1172.0,"host",121453
1,1173.0,"crop",136311
1,1173.0,"host",123010
1,1174.0,"crop",137818
1,1174.0,"host",124408
1,1175.0,"crop",139274
1,1175.0,"host",125818
1,1176.0,"crop",140828
1,1176.0,"host",127291
1,1177.0,"crop",142301
1,1177.0,"host",128764
1,1178.0,"crop",143787
1,1178.0,"host",130176
1,1179.0,"crop",145254
1,1179.0,"host",131573
1,1180.0,"crop",146755
1,1180.0,"host",133026
1,1181.0,"crop",148222
1,1181.0,"host",134525
1,1182.0,"crop",149662
1,1182.0,"host",135904
1,1183.0,"crop",151136
1,1183.0,"host",137390
1,1184.0,"crop",152622
1,1184.0,"host",138789
1,1185.0,"crop",154051
1,1185.0,"host",140221
1,1186.0,"crop",155536
1,1186.0,"host",141702
1,1187.0,"crop",157018
1,1187.0,"host",143188
1,1188.0,"crop",158428
1,1188.0,"host",144497
1,1189.0,"crop",159893
1,1189.0,"host",145904
1,1190.0,"crop",161287
1,1190.0,"host",147392
1,1191.0,"crop",162724
1,1191.0,"host",148812
1,1192.0,"crop",164131
1,1192.0,"host",150154
1,1193.0,"crop",165536
1,1193.0,"host",151545
1,1194.0,"crop",166944
1,1194.0,"host",152995
1,1195.0,"crop",168297
1,1195.0,"host",154467
1,1196.0,"crop",169667
1,1196.0,"host",155887
1,1197.0,"crop",171119
1,1197.0,"host",157236
1,1198.0,"crop",172435
1,1198.0,"host",158645
1,1199.0,"crop",173830
1,1199.0,"host",160193
1,1200.0,"crop",175213
1,1200.0,"host",161546
1,1201.0,"crop",176584
1,1201.0,"host",162936
1,1202.0,"crop",177973
1,1202.0,"host",164432
1,1203.0,"crop",179354
1,1203.0,"host",165891
1,1204.0,"crop",180690
1,1204.0,"host",167220
1,1205.0,"crop",182055
1,1205.0,"host",168619
1,1206.0,"crop",183408
1,1206.0,"host",169990
1,1207.0,"crop",184748
1,1207.0,"host",171438
1,1208.0,"crop",186093
1,1208.0,"host",172808
1,1209.0,"crop",187371
1,1209.0,"host",174265
1,1210.0,"crop",188726
1,1210.0,"host",175682
1,1211.0,"crop",190067
1,1211.0,"host",177052
1,1212.0,"crop",191368
1,1212.0,"host",178506
1,1213.0,"crop",192701
1,1213.0,"host",179898
1,1214.0,"crop",193963
1,1214.0,"host",181271
1,1215.0,"crop",195251
1,1215.0,"host",182704
1,1216.0,"crop",196557
1,1216.0,"host",184090
1,1217.0,"crop",197816
1,1217.0,"host",185542
1,1218.0,"crop",199101
1,1218.0,"host",186842
1,1219.0,"crop",200366
1,1219.0,"host",188323
1,1220.0,"crop",201635
1,1220.0,"host",189766
1,1221.0,"crop",202920
1,1221.0,"host",191091
1,1222.0,"crop",204181
1,1222.0,"host",192463
1,1223.0,"crop",205442
1,1223.0,"host",193918
1,1224.0,"crop",206699
1,1224.0,"host",195342
1,1225.0,"crop",207931
1,1225.0,"host",196780
1,1226.0,"crop",209207
1,1226.0,"host",198125
1,1227.0,"crop",210454
1,1227.0,"host",199572
1,1228.0,"crop",211728
1,1228.0,"host",200964
1,1229.0,"crop",212972
1,1229.0,"host",202261
1,1230.0,"crop",214217
1,1230.0,"host",203690
1,1231.0,"crop",215472
1,1231.0,"host",205154
1,1232.0,"crop",216739
1,1232.0,"host",206547
1,1233.0,"crop",218024
1,1233.0,"host",207883
1,1234.0,"crop",219345
1,1234.0,"host",209269
1,1235.0,"crop",220588
1,1235.0,"host",210664
1,1236.0,"crop",221859
1,1236.0,"host",212045
1,1237.0,"crop",223111
1,1237.0,"host",213413
1,1238.0,"crop",224350
1,1238.0,"host",214921
1,1239.0,"crop",225633
1,1239.0,"host",216272
1,1240.0,"crop",226879
1,1240.0,"host",217647
1,1241.0,"crop",228151
1,1241.0,"host",219044
1,1242.0,"crop",229417
1,1242.0,"host",220450
1,1243.0,"crop",230678
1,1243.0,"host",221851
1,1244.0,"crop",232021
1,1244.0,"host",223195
1,1245.0,"crop",233295
1,1245.0,"host",224482
1,1246.0,"crop",234571
1,1246.0,"host",225898
1,1247.0,"crop",235822
1,1247.0,"host",227276
1,1248.0,"crop",237085
1,1248.0,"host",228630
1,1249.0,"crop",238344
1,1249.0,"host",229926
1,1250.0,"crop",239581
1,1250.0,"host",231302
1,1251.0,"crop",240816
1,1251.0,"host",232698
1,1252.0,"crop",242094
1,1252.0,"host",233972
1,1253.0,"crop",243306
1,1253.0,"host",235308
1,1254.0,"crop",244499
1,1254.0,"host",236732
1,1255.0,"crop",245731
1,1255.0,"host",238093
1,1256.0,"crop",246922
1,1256.0,"host",239400
1,1257.0,"crop",248060
1,1257.0,"host",240721
1,1258.0,"crop",249251
1,1258.0,"host",242115
1,1259.0,"crop",250404
1,1259.0,"host",243471
1,1260.0,"crop",251590
1,1260.0,"host",244824
1,1261.0,"crop",252718
1,1261.0,"host",246225
1,1262.0,"crop",253885
1,1262.0,"host",247509
1,1263.0,"crop",255003
1,1263.0,"host",248915
1,1264.0,"crop",256150
1,1264.0,"host",250307
1,1265.0,"crop",257305
1,1265.0,"host",251700
1,1266.0,"crop",258441
1,1266.0,"host",252985
1,1267.0,"crop",259606
1,1267.0,"host",254326
1,1268.0,"crop",260728
1,1268.0,"host",255726
1,1269.0,"crop",261821
1,1269.0,"host",257106
1,1270.0,"crop",262974
1,1270.0,"host",258402
1,1271.0,"crop",264075
1,1271.0,"host",259740
1,1272.0,"crop",265175
1,1272.0,"host",261109
1,1273.0,"crop",266270
1,1273.0,"host",262471
1,1274.0,"crop",0
1,1274.0,"host",0
1,1275.0,"crop",0
1,1275.0,"host",0
1,1276.0,"crop",0
1,1276.0,"host",0
1,1277.0,"crop",0
1,1277.0,"host",0
1,1278.0,"crop",0
1,1278.0,"host",0
1,1279.0,"crop",0
1,1279.0,"host",0
1,1280.0,"crop",0
1,1280.0,"host",0
1,1281.0,"crop",0
1,1281.0,"host",0
1,1282.0,"crop",0
1,1282.0,"host",0
1,1283.0,"crop",0
1,1283.0,"host",0
1,1284.0,"crop",0
1,1284.0,"host",0
1,1285.0,"crop",0
1,1285.0,"host",0
1,1286.0,"crop",0
1,1286.0,"host",0
1,1287.0,"crop",0
1,1287.0,"host",0
1,1288.0,"crop",0
1,1288.0,"host",0
1,1289.0,"crop",0
1,1289.0,"host",0
1,1290.0,"crop",0
1,1290.0,"host",0
1,1291.0,"crop",0
1,1291.0,"host",0
1,1292.0,"crop",0
1,1292.0,"host",0
1,1293.0,"crop",0
1,1293.0,"host",0
1,1294.0,"crop",0
1,1294.0,"host",0
1,1295.0,"crop",0
1,1295.0,"host",0
1,1296.0,"crop",0
1,1296.0,"host",0
1,1297.0,"crop",0
1,1297.0,"host",0
1,1298.0,"crop",0
1,1298.0,"host",0
1,1299.0,"crop",0
1,1299.0,"host",0
1,1300.0,"crop",0
1,1300.0,"host",0
1,1301.0,"crop",0
1,1301.0,"host",0
1,1302.0,"crop",0
1,1302.0,"host",0
1,1303.0,"crop",0
1,1303.0,"host",0
1,1304.0,"crop",0
1,1304.0,"host",0
1,1305.0,"crop",0
1,1305.0,"host",0
1,1306.0,"crop",0
1,1306.0,"host",0
1,1307.0,"crop",0
1,1307.0,"host",0
1,1308.0,"crop",0
1,1308.0,"host",0
1,1309.0,"crop",0
1,1309.0,"host",0
1,1310.0,"crop",0
1,1310.0,"host",0
1,1311.0,"crop",0
1,1311.0,"host",0
1,1312.0,"crop",0
1,1312.0,"host",0
1,1313.0,"crop",0
1,1313.0,"host",0
1,1314.0,"crop",0
1,1314.0,"host",0
1,1315.0,"crop",0
1,1315.0,"host",0
1,1316.0,"crop",0
1,1316.0,"host",0
1,1317.0,"crop",0
1,1317.0,"host",0
1,1318.0,"crop",0
1,1318.0,"host",0
1,1319.0,"crop",0
1,1319.0,"host",0
1,1320.0,"crop",0
1,1320.0,"host",0
1,1321.0,"crop",0
1,1321.0,"host",0
1,1322.0,"crop",0
1,1322.0,"host",0
1,1323.0,"crop",0
1,1323.0,"host",0
1,1324.0,"crop",0
1,1324.0,"host",0
1,1325.0,"crop",0
1,1325.0,"host",0
1,1326.0,"crop",0
1,1326.0,"host",0
1,1327.0,"crop",0
1,1327.0,"host",0
1,1328.0,"crop",0
1,1328.0,"host",0
1,1329.0,"crop",0
1,1329.0,"host",0
1,1330.0,"crop",0
1,1330.0,"host",0
1,1331.0,"crop",0
1,1331.0,"host",0
1,1332.0,"crop",0
1,1332.0,"host",0
1,1333.0,"crop",0
1,1333.0,"host",0
1,1334.0,"crop",0
1,1334.0,"host",0
1,1335.0,"crop",0
1,1335.0,"host",0
1,1336.0,"crop",0
1,1336.0,"host",0
1,1337.0,"crop",0
1,1337.0,"host",0
1,1338.0,"crop",0
1,1338.0,"host",0
1,1339.0,"crop",0
1,1339.0,"host",0
1,1340.0,"crop",0
1,1340.0,"host",0
1,1341.0,"crop",0
1,1341.0,"host",0
1,1342.0,"crop",0
1,1342.0,"host",0
1,1343.0,"crop",0
1,1343.0,"host",0
1,1344.0,"crop",0
1,1344.0,"host",0
1,1345.0,"crop",0
1,1345.0,"host",0
1,1346.0,"crop",0
1,1346.0,"host",0
1,1347.0,"crop",0
1,1347.0,"host",0
1,1348.0,"crop",0
1,1348.0,"host",0
1,1349.0,"crop",0
1,1349.0,"host",0
1,1350.0,"crop",0
1,1350.0,"host",0
1,1351.0,"crop",0
1,1351.0,"host",0
1,1352.0,"crop",0
1,1352.0,"host",0
1,1353.0,"crop",0
1,1353.0,"host",0
1,1354.0,"crop",0
1,1354.0,"host",0
1,1355.0,"crop",0
1,1355.0,"host",0
1,1356.0,"crop",0
1,1356.0,"host",0
1,1357.0,"crop",0
1,1357.0,"host",0
1,1358.0,"crop",0
1,1358.0,"host",0
1,1359.0,"crop",0
1,1359.0,"host",0
1,1360.0,"crop",0
1,1360.0,"host",0
1,1361.0,"crop",0
1,1361.0,"host",0
1,1362.0,"crop",0
1,1362.0,"host",0
1,1363.0,"crop",0
1,1363.0,"host",0
1,1364.0,"crop",0
1,1364.0,"host",0
1,1365.0,"crop",0
1,1365.0,"host",0
1,1366.0,"crop",0
1,1366.0,"host",0
1,1367.0,"crop",0
1,1367.0,"host",0
1,1368.0,"crop",0
1,1368.0,"host",0
1,1369.0,"crop",0
1,1369.0,"host",0
1,1370.0,"crop",0
1,1370.0,"host",0
1,1371.0,"crop",0
1,1371.0,"host",0
1,1372.0,"crop",0
1,1372.0,"host",0
1,1373.0,"crop",0
1,1373.0,"host",0
1,1374.0,"crop",0
1,1374.0,"host",0
1,1375.0,"crop",0
1,1375.0,"host",0
1,1376.0,"crop",0
1,1376.0,"host",0
1,1377.0,"crop",0
1,1377.0,"host",0
1,1378.0,"crop",0
1,1378.0,"host",0
1,1379.0,"crop",0
1,1379.0,"host",0
1,1380.0,"crop",0
1,1380.0,"host",0
1,1381.0,"crop",0
1,1381.0,"host",0
1,1382.0,"crop",0
1,1382.0,"host",0
1,1383.0,"crop",0
1,1383.0,"host",0
1,1384.0,"crop",0
1,1384.0,"host",0
1,1385.0,"crop",0
1,1385.0,"host",0
1,1386.0,"crop",0
1,1386.0,"host",0
1,1387.0,"crop",0
1,1387.0,"host",0
1,1388.0,"crop",0
1,1388.0,"host",0
1,1389.0,"crop",0
1,1389.0,"host",0
1,1390.0,"crop",0
1,1390.0,"host",0
1,1391.0,"crop",0
1,1391.0,"host",0
1,1392.0,"crop",0
1,1392.0,"host",0
1,1393.0,"crop",0
1,1393.0,"host",0
1,1394.0,"crop",0
1,1394.0,"host",0
1,1395.0,"crop",0
1,1395.0,"host",0
1,1396.0,"crop",0
1,1396.0,"host",0
1,1397.0,"crop",0
1,1397.0,"host",0
1,1398.0,"crop",0
1,1398.0,"host",0
1,1399.0,"crop",0
1,1399.0,"host",0
1,1400.0,"crop",0
1,1400.0,"host",0
1,1401.0,"crop",0
1,1401.0,"host",0
1,1402.0,"crop",0
1,1402.0,"host",0
1,1403.0,"crop",0
1,1403.0,"host",0
1,1404.0,"crop",0
1,1404.0,"host",0
1,1405.0,"crop",0
1,1405.0,"host",0
1,1406.0,"crop",0
1,1406.0,"host",0
1,1407.0,"crop",0
1,1407.0,"host",0
1,1408.0,"crop",0
1,1408.0,"host",0
1,1409.0,"crop",0
1,1409.0,"host",0
1,1410.0,"crop",0
1,1410.0,"host",0
1,1411.0,"crop",0
1,1411.0,"host",0
1,1412.0,"crop",0
1,1412.0,"host",0
1,1413.0,"crop",0
1,1413.0,"host",0
1,1414.0,"crop",0
1,1414.0,"host",0
1,1415.0,"crop",0
1,1415.0,"host",0
1,1416.0,"crop",0
1,1416.0,"host",0
1,1417.0,"crop",0
1,1417.0,"host",0
1,1418.0,"crop",0
1,1418.0,"host",0
1,1419.0,"crop",0
1,1419.0,"host",0
1,1420.0,"crop",0
1,1420.0,"host",0
1,1421.0,"crop",0
1,1421.0,"host",0
1,1422.0,"crop",0
1,1422.0,"host",0
1,1423.0,"crop",0
1,1423.0,"host",0
1,1424.0,"crop",0
1,1424.0,"host",0
1,1425.0,"crop",0
1,1425.0,"host",0
1,1426.0,"crop",0
1,1426.0,"host",0
1,1427.0,"crop",0
1,1427.0,"host",0
1,1428.0,"crop",0
1,1428.0,"host",0
1,1429.0,"crop",0
1,1429.0,"host",0
1,1430.0,"crop",0
1,1430.0,"host",0
1,1431.0,"crop",0
1,1431.0,"host",0
1,1432.0,"crop",0
1,1432.0,"host",0
1,1433.0,"crop",0
1,1433.0,"host",0
1,1434.0,"crop",0
1,1434.0,"host",0
1,1435.0,"crop",0
1,1435.0,"host",0
1,1436.0,"crop",0
1,1436.0,"host",0
1,1437.0,"crop",0
1,1437.0,"host",0
1,1438.0,"crop",0
1,1438.0,"host",0
1,1439.0,"crop",0
1,1439.0,"host",0
1,1440.0,"crop",0
1,1440.0,"host",0
1,1441.0,"crop",0
1,1441.0,"host",0
1,1442.0,"crop",0
1,1442.0,"host",0
1,1443.0,"crop",0
1,1443.0,"host",0
1,1444.0,"crop",0
1,1444.0,"host",0
1,1445.0,"crop",0
1,1445.0,"host",0
1,1446.0,"crop",0
1,1446.0,"host",0
1,1447.0,"crop",0
1,1447.0,"host",0
1,1448.0,"crop",0
1,1448.0,"host",0
1,1449.0,"crop",0
1,1449.0,"host",0
1,1450.0,"crop",0
1,1450.0,"host",0
1,1451.0,"crop",0
1,1451.0,"host",0
1,1452.0,"crop",0
1,1452.0,"host",0
1,1453.0,"crop",0
1,1453.0,"host",0
1,1454.0,"crop",0
1,1454.0,"host",0
1,1455.0,"crop",0
1,1455.0,"host",0
1,1456.0,"crop",1436
1,1456.0,"host",4088
1,1457.0,"crop",1454
1,1457.0,"host",4189
1,1458.0,"crop",3617
1,1458.0,"host",5520
1,1459.0,"crop",4764
1,1459.0,"host",7644
1,1460.0,"crop",6342
1,1460.0,"host",9082
1,1461.0,"crop",8086
1,1461.0,"host",10181
1,1462.0,"crop",9821
1,1462.0,"host",11754
1,1463.0,"crop",11571
1,1463.0,"host",13429
1,1464.0,"crop",13294
1,1464.0,"host",14829
1,1465.0,"crop",15130
1,1465.0,"host",16201
1,1466.0,"crop",17012
1,1466.0,"host",17793
1,1467.0,"crop",18856
1,1467.0,"host",19322
1,1468.0,"crop",20696
1,1468.0,"host",20711
1,1469.0,"crop",22569
1,1469.0,"host",22169
1,1470.0,"crop",24354
1,1470.0,"host",23695
1,1471.0,"crop",26168
1,1471.0,"host",25267
1,1472.0,"crop",28039
1,1472.0,"host",26741
1,1473.0,"crop",29899
1,1473.0,"host",28199
1,1474.0,"crop",31738
1,1474.0,"host",29724
1,1475.0,"crop",33543
1,1475.0,"host",31243
1,1476.0,"crop",35370
1,1476.0,"host",32818
1,1477.0,"crop",37214
1,1477.0,"host",34291
1,1478.0,"crop",39031
1,1478.0,"host",35791
1,1479.0,"crop",40837
1,1479.0,"host",37427
1,1480.0,"crop",42626
1,1480.0,"host",38955
1,1481.0,"crop",44394
1,1481.0,"host",40457
1,1482.0,"crop",46137
1,1482.0,"host",41934
1,1483.0,"crop",47896
1,1483.0,"host",43569
1,1484.0,"crop",49591
1,1484.0,"host",45135
1,1485.0,"crop",51360
1,1485.0,"host",46704
1,1486.0,"crop",53087
1,1486.0,"host",48184
1,1487.0,"crop",54863
1,1487.0,"host",49649
1,1488.0,"crop",56583
1,1488.0,"host",51198
1,1489.0,"crop",58364
1,1489.0,"host",52717
1,1490.0,"crop",60075
1,1490.0,"host",54209
1,1491.0,"crop",61801
1,1491.0,"host",55697
1,1492.0,"crop",63543
1,1492.0,"host",57227
1,1493.0,"crop",65244
1,1493.0,"host",58721
1,1494.0,"crop",66920
1,1494.0,"host",60242
1,1495.0,"crop",68682
1,1495.0,"host",61752
1,1496.0,"crop",70378
1,1496.0,"host",63228
1,1497.0,"crop",72075
1,1497.0,"host",64758
1,1498.0,"crop",73802
1,1498.0,"host",66255
1,1499.0,"crop",75535
1,1499.0,"host",67760
1,1500.0,"crop",77228
1,1500.0,"host",69248
1,1501.0,"crop",78949
1,1501.0,"host",70725
1,1502.0,"crop",80643
1,1502.0,"host",72157
1,1503.0,"crop",82325
1,1503.0,"host",73617
1,1504.0,"crop",84004
1,1504.0,"host",75117
1,1505.0,"crop",85618
1,1505.0,"host",76659
1,1506.0,"crop",87289
1,1506.0,"host",78100
1,1507.0,"crop",88974
1,1507.0,"host",79568
1,1508.0,"crop",90646
1,1508.0,"host",81011
1,1509.0,"crop",92249
1,1509.0,"host",82511
1,1510.0,"crop",93905
1,1510.0,"host",84024
1,1511.0,"crop",95495
1,1511.0,"host",85478
1,1512.0,"crop",97122
1,1512.0,"host",86963
1,1513.0,"crop",98784
1,1513.0,"host",88482
1,1514.0,"crop",100385
1,1514.0,"host",89999
1,1515.0,"crop",101995
1,1515.0,"host",91489
1,1516.0,"crop",103611
1,1516.0,"host",92915
1,1517.0,"crop",105203
1,1517.0,"host",94375
1,1518.0,"crop",106825
1,1518.0,"host",95875
1,1519.0,"crop",108447
1,1519.0,"host",97365
1,1520.0,"crop",110011
1,1520.0,"host",98780
1,1521.0,"crop",111637
1,1521.0,"host",100277
1,1522.0,"crop",113184
1,1522.0,"host",101835
1,1523.0,"crop",114815
1,1523.0,"host",103247
1,1524.0,"crop",116412
1,1524.0,"host",104632
1,1525.0,"crop",117957
1,1525.0,"host",106166
1,1526.0,"crop",119514
1,1526.0,"host",107553
1,1527.0,"crop",121113
1,1527.0,"host",109007
1,1528.0,"crop",122636
1,1528.0,"host",110460
1,1529.0,"crop",124205
1,1529.0,"host",111964
1,1530.0,"crop",125766
1,1530.0,"host",113399
1,1531.0,"crop",127344
1,1531.0,"host",114806
1,1532.0,"crop",128922
1,1532.0,"host",116231
1,1533.0,"crop",130456
1,1533.0,"host",117698
1,1534.0,"crop",131980
1,1534.0,"host",119139
1,1535.0,"crop",133491
1,1535.0,"host",120623
1,1536.0,"crop",134987
1,1536.0,"host",122048
1,1537.0,"crop",136477
1,1537.0,"host",123507
1,1538.0,"crop",137973
1,1538.0,"host",125009
1,1539.0,"crop",139480
1,1539.0,"host",126498
1,1540.0,"crop",140984
1,1540.0,"host",127971
1,1541.0,"crop",142504
1,1541.0,"host",129404
1,1542.0,"crop",143970
1,1542.0,"host",130790
1,1543.0,"crop",145455
1,1543.0,"host",132214
1,1544.0,"crop",146917
1,1544.0,"host",133687
1,1545.0,"crop",148347
1,1545.0,"host",135091
1,1546.0,"crop",149800
1,1546.0,"host",136540
1,1547.0,"crop",151256
1,1547.0,"host",138006
1,1548.0,"crop",152697
1,1548.0,"host",139492
1,1549.0,"crop",154113
1,1549.0,"host",140808
1,1550.0,"crop",155611
1,1550.0,"host",142283
1,1551.0,"crop",157045
1,1551.0,"host",143695
1,1552.0,"crop",158492
1,1552.0,"host",145087
1,1553.0,"crop",159893
1,1553.0,"host",146496
1,1554.0,"crop",161273
1,1554.0,"host",147992
1,1555.0,"crop",162644
1,1555.0,"host",149423
1,1556.0,"crop",163985
1,1556.0,"host",150878
1,1557.0,"crop",165361
1,1557.0,"host",152347
1,1558.0,"crop",166743
1,1558.0,"host",153800
1,1559.0,"crop",168164
1,1559.0,"host",155155
1,1560.0,"crop",169560
1,1560.0,"host",156512
1,1561.0,"crop",170971
1,1561.0,"host",157896
1,1562.0,"crop",172323
1,1562.0,"host",159333
1,1563.0,"crop",173744
1,1563.0,"host",160822
1,1564.0,"crop",175086
1,1564.0,"host",162167
1,1565.0,"crop",176450
1,1565.0,"host",163544
1,1566.0,"crop",177817
1,1566.0,"host",165015
1,1567.0,"crop",179180
1,1567.0,"host",166437
1,1568.0,"crop",180517
1,1568.0,"host",167791
1,1569.0,"crop",181853
1,1569.0,"host",169196
1,1570.0,"crop",183214
1,1570.0,"host",170674
1,1571.0,"crop",184542
1,1571.0,"host",172088
1,1572.0,"crop",185839
1,1572.0,"host",173434
1,1573.0,"crop",187153
1,1573.0,"host",174910
1,1574.0,"crop",188477
1,1574.0,"host",176353
1,1575.0,"crop",189776
1,1575.0,"host",177632
1,1576.0,"crop",191108
1,1576.0,"host",179091
1,1577.0,"crop",192414
1,1577.0,"host",180554
1,1578.0,"crop",193669
1,1578.0,"host",181962
1,1579.0,"crop",195032
1,1579.0,"host",183270
1,1580.0,"crop",196340
1,1580.0,"host",184740
1,1581.0,"crop",197642
1,1581.0,"host",186088
1,1582.0,"crop",198916
1,1582.0,"host",187538
1,1583.0,"crop",200237
1,1583.0,"host",188880
1,1584.0,"crop",201463
1,1584.0,"host",190301
1,1585.0,"crop",202771
1,1585.0,"host",191683
1,1586.0,"crop",204016
1,1586.0,"host",193132
1,1587.0,"crop",205300
1,1587.0,"host",194545
1,1588.0,"crop",206547
1,1588.0,"host",195811
1,1589.0,"crop",207808
1,1589.0,"host",197238
1,1590.0,"crop",209053
1,1590.0,"host",198719
1,1591.0,"crop",210289
1,1591.0,"host",200105
1,1592.0,"crop",211522
1,1592.0,"host",201388
1,1593.0,"crop",212757
1,1593.0,"host",202867
1,1594.0,"crop",214016
1,1594.0,"host",204321
1,1595.0,"crop",215194
1,1595.0,"host",205593
1,1596.0,"crop",216387
1,1596.0,"host",206976
1,1597.0,"crop",217577
1,1597.0,"host",208422
1,1598.0,"crop",218767
1,1598.0,"host",209823
1,1599.0,"crop",219972
1,1599.0,"host",211176
1,1600.0,"crop",221177
1,1600.0,"host",212561
1,1601.0,"crop",222340
1,1601.0,"host",213964
1,1602.0,"crop",223532
1,1602.0,"host",215361
1,1603.0,"crop",224696
1,1603.0,"host",216687
1,1604.0,"crop",225883
1,1604.0,"host",217997
1,1605.0,"crop",227047
1,1605.0,"host",219489
1,1606.0,"crop",228254
1,1606.0,"host",220899
1,1607.0,"crop",229420
1,1607.0,"host",222238
1,1608.0,"crop",230598
1,1608.0,"host",223633
1,1609.0,"crop",231781
1,1609.0,"host",225089
1,1610.0,"crop",232946
1,1610.0,"host",226428
1,1611.0,"crop",234101
1,1611.0,"host",227791
1,1612.0,"crop",235275
1,1612.0,"host",229217
1,1613.0,"crop",236423
1,1613.0,"host",230596
1,1614.0,"crop",237543
1,1614.0,"host",231972
1,1615.0,"crop",238712
1,1615.0,"host",233390
1,1616.0,"crop",239846
1,1616.0,"host",234750
1,1617.0,"crop",240979
1,1617.0,"host",236099
1,1618.0,"crop",242104
1,1618.0,"host",237417
1,1619.0,"crop",243262
1,1619.0,"host",238785
1,1620.0,"crop",244334
1,1620.0,"host",240163
1,1621.0,"crop",245477
1,1621.0,"host",241589
1,1622.0,"crop",246589
1,1622.0,"host",242911
1,1623.0,"crop",247677
1,1623.0,"host",244266
1,1624.0,"crop",248796
1,1624.0,"host",245647
1,1625.0,"crop",249877
1,1625.0,"host",247018
1,1626.0,"crop",250988
1,1626.0,"host",248385
1,1627.0,"crop",252056
1,1627.0,"host",249724
1,1628.0,"crop",253181
1,1628.0,"host",251081
1,1629.0,"crop",254307
1,1629.0,"host",252449
1,1630.0,"crop",255413
1,1630.0,"host",253732
1,1631.0,"crop",256507
1,1631.0,"host",255103
1,1632.0,"crop",257584
1,1632.0,"host",256533
1,1633.0,"crop",258648
1,1633.0,"host",257848
1,1634.0,"crop",259713
1,1634.0,"host",259165
1,1635.0,"crop",260843
1,1635.0,"host",260475
1,1636.0,"crop",261870
1,1636.0,"host",261878
1,1637.0,"crop",262933
1,1637.0,"host",263138
1,1638.0,"crop",0
1,1638.0,"host",0
1,1639.0,"crop",0
1,1639.0,"host",0
1,1640.0,"crop",0
1,1640.0,"host",0
1,1641.0,"crop",0
1,1641.0,"host",0
1,1642.0,"crop",0
1,1642.0,"host",0
1,1643.0,"crop",0
1,1643.0,"host",0
1,1644.0,"crop",0
1,1644.0,"host",0
1,1645.0,"crop",0
1,1645.0,"host",0
1,1646.0,"crop",0
1,1646.0,"host",0
1,1647.0,"crop",0
1,1647.0,"host",0
1,1648.0,"crop",0
1,1648.0,"host",0
1,1649.0,"crop",0
1,1649.0,"host",0
1,1650.0,"crop",0
1,1650.0,"host",0
1,1651.0,"crop",0
1,1651.0,"host",0
1,1652.0,"crop",0
1,1652.0,"host",0
1,1653.0,"crop",0
1,1653.0,"host",0
1,1654.0,"crop",0
1,1654.0,"host",0
1,1655.0,"crop",0
1,1655.0,"host",0
1,1656.0,"crop",0
1,1656.0,"host",0
1,1657.0,"crop",0
1,1657.0,"host",0
1,1658.0,"crop",0
1,1658.0,"host",0
1,1659.0,"crop",0
1,1659.0,"host",0
1,1660.0,"crop",0
1,1660.0,"host",0
1,1661.0,"crop",0
1,1661.0,"host",0
1,1662.0,"crop",0
1,1662.0,"host",0
1,1663.0,"crop",0
1,1663.0,"host",0
1,1664.0,"crop",0
1,1664.0,"host",0
1,1665.0,"crop",0
1,1665.0,"host",0
1,1666.0,"crop",0
1,1666.0,"host",0
1,1667.0,"crop",0
1,1667.0,"host",0
1,1668.0,"crop",0
1,1668.0,"host",0
1,1669.0,"crop",0
1,1669.0,"host",0
1,1670.0,"crop",0
1,1670.0,"host",0
1,1671.0,"crop",0
1,1671.0,"host",0
1,1672.0,"crop",0
1,1672.0,"host",0
1,1673.0,"crop",0
1,1673.0,"host",0
1,1674.0,"crop",0
1,1674.0,"host",0
1,1675.0,"crop",0
1,1675.0,"host",0
1,1676.0,"crop",0
1,1676.0,"host",0
1,1677.0,"crop",0
1,1677.0,"host",0
1,1678.0,"crop",0
1,1678.0,"host",0
1,1679.0,"crop",0
1,1679.0,"host",0
1,1680.0,"crop",0
1,1680.0,"host",0
1,1681.0,"crop",0
1,1681.0,"host",0
1,1682.0,"crop",0
